구    분,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2014-01-02,53930,51665,50509,50458,51444,53202,55735,58940,65083,68663,68868,68097,63444,65368,65626,64964,65788,66969,67107,65277,63401,62355,62813,64161
2014-01-03,60614,58037,56951,56596,57232,58580,60639,63312,68714,71195,71145,69768,64771,66583,67110,66510,67326,68177,67488,65587,63888,62886,63471,64802
2014-01-04,61383,58876,57318,56827,57318,58179,58994,59265,61330,62081,62599,62117,58888,59489,59436,58590,58632,59267,60412,59978,59465,59179,60681,62153
2014-01-05,59212,56664,55201,54482,54865,55481,55752,54596,53655,53124,53684,53344,52469,52751,52609,52501,53344,55598,57637,57636,57429,57635,59244,59580
2014-01-06,56536,54393,53310,53198,54173,55789,58425,62544,69768,72948,72852,71587,66403,68577,69080,68776,69511,70563,70510,68518,66755,65211,65573,66694
2014-01-07,62860,60230,58827,58369,58943,60438,62778,65534,70998,73338,73245,72096,66924,69494,70034,69427,69960,70342,69972,67942,65793,64358,64710,65974
2014-01-08,62453,59640,58130,57725,58372,59458,61481,63856,69576,72677,73029,72786,68271,70813,71156,70415,70920,71146,70564,68375,66920,65913,66505,67968
2014-01-09,64499,62110,60961,60519,61070,62315,64598,67556,73232,75555,75554,74808,70251,72444,73251,72797,73665,74640,74386,72174,69871,68028,68491,69942
2014-01-10,66391,64091,62823,62391,62602,63520,65247,67815,73593,76303,76389,75254,70183,72555,73099,72494,72929,72752,71752,69506,67638,66207,66943,68881
2014-01-11,65640,63065,61293,60530,60381,60735,61243,61549,64069,65290,65783,64897,61562,62480,62204,61568,61416,61535,62416,61784,61323,61324,62929,64465
2014-01-12,61621,59177,57573,56526,56634,57031,57032,55755,55192,55140,55826,55455,54480,54743,54407,54515,55124,57304,59282,59315,59026,59438,61339,62125
2014-01-13,59369,56861,55701,55446,56277,57938,60855,65014,72306,75750,76173,75554,70609,72793,73325,72603,73108,73876,73769,71623,69087,67437,67941,69372
2014-01-14,65891,63504,62160,61707,62102,63007,65049,68054,74170,76442,76383,75083,69688,71911,72440,71891,72670,73138,73270,71359,69378,67454,67729,69184
2014-01-15,65866,63495,62188,61560,61707,62793,64850,67390,73216,75939,75665,74439,69359,71244,71945,71116,71845,71963,71892,70141,68524,67167,67737,69159
2014-01-16,65592,63086,61498,60905,61250,62306,64179,66694,72453,75313,75473,74239,69007,71299,71942,71510,71919,71819,71815,69924,68077,66564,67036,68440
2014-01-17,65054,62504,61084,60424,60820,61872,63812,66239,72008,75359,75291,73910,68622,70646,70916,70325,70920,71017,70810,68996,67165,65704,66461,68039
2014-01-18,64488,62083,60514,60005,60143,60628,61420,61701,64245,65312,66275,66135,62652,63228,63220,62460,62222,62142,63544,63044,62412,62401,63909,65481
2014-01-19,62682,60126,58433,57836,57989,58282,58386,57385,56319,55594,55990,55726,54732,54920,54798,54916,55434,57084,59435,59332,59080,59281,60908,61560
2014-01-20,58432,55958,54626,54108,54828,56508,59089,62653,69816,74488,75282,74265,69175,71692,72623,72155,72990,72891,72327,70376,68259,66761,67395,68483
2014-01-21,64881,62204,60795,60310,60710,61891,64116,66827,72738,76307,76751,75989,71480,73730,74431,73928,74561,74438,74097,71967,69935,68044,68515,69773
2014-01-22,66333,63765,62311,61756,61983,63052,65064,67956,73684,76306,76110,74892,69480,71539,71885,71286,71710,71573,71906,70325,68705,67266,67531,68924
2014-01-23,65189,62733,61434,60925,61368,62587,64674,67282,72886,75362,75073,73638,68357,70274,70651,69975,70535,70788,71980,70225,68540,67088,67570,68809
2014-01-24,64810,62125,60638,60128,60460,61447,63234,65761,71050,73391,73371,72319,67369,69276,69753,68671,68845,68514,68552,66823,65203,64043,64667,65950
2014-01-25,62513,59540,57884,57120,57359,57973,58750,59025,61368,63111,64359,64203,61422,62530,62150,61107,60279,59776,60575,60153,59853,60030,61464,62795
2014-01-26,59889,57173,55712,55161,55574,56224,56740,56001,55287,54922,55464,55114,53908,54300,53974,53865,54400,55962,58750,58965,58729,58931,60536,61182
2014-01-27,58090,55852,54648,54506,55344,57148,59999,63985,70699,73444,73298,71979,66736,68546,68814,67865,68435,68597,69568,68102,66365,65107,65695,66666
2014-01-28,62601,59753,58382,57835,58420,59454,61476,63871,69303,71539,71289,69987,65184,67067,67424,66930,67243,67234,68195,66990,65735,64531,65338,66696
2014-01-29,62759,60199,58848,58368,59178,60362,62232,64404,68531,69659,68623,67000,62286,62514,61681,59421,58012,57502,58730,58119,57522,56956,58088,59285
2014-01-30,56440,53536,51649,50351,50097,50209,49753,48206,47027,46511,47378,47802,47447,47079,46773,46344,46174,46802,48657,48813,48612,49159,51390,52751
2014-01-31,50603,48588,47266,46754,47016,47585,48188,47411,44195,40636,39556,39146,38936,38837,38880,39016,39874,41732,44550,45390,45752,46983,49702,51068
2014-02-01,48835,46522,45382,44988,45223,45618,45387,44225,43209,42892,43737,44057,44023,44102,44106,44167,44850,46162,48069,48370,48194,48887,50912,51521
2014-02-02,49129,46516,44966,44450,45043,45911,46203,45394,45424,45861,46982,46998,46861,46914,46696,46768,47413,48948,51263,51417,51097,51635,53218,53374
2014-02-03,50830,47905,46702,46690,47882,49967,52888,57367,64206,68008,68620,68409,64664,66912,67258,66837,67093,67295,68179,67018,65463,64267,64971,65713
2014-02-04,62285,59953,58724,58493,59045,60519,62947,66581,72487,75297,75443,74553,69749,72250,72969,72360,72769,72908,73597,71852,69541,67701,68062,68687
2014-02-05,65056,62718,61292,60774,61213,62322,64603,67745,73824,77295,77244,75768,70550,72744,72988,72100,72389,71848,72175,70549,68629,67369,67456,68516
2014-02-06,64906,62506,60816,60125,60180,61475,63453,66710,73086,76274,76140,74705,69596,71380,71902,71118,71397,71056,71628,70094,68054,66397,66643,67648
2014-02-07,63969,61452,60031,59530,60000,60893,62995,66053,71675,74297,73864,72490,67709,70141,70858,70456,70728,70022,69806,68025,66356,64895,65277,66136
2014-02-08,62844,59951,58474,57824,58035,58828,59489,59519,62157,64027,65220,65031,61935,62945,62748,61861,61251,60505,61704,61449,60665,60714,62208,63328
2014-02-09,60074,57455,55719,55098,55547,56284,56506,55163,54536,54483,55394,55130,54226,54739,54613,54540,55026,56119,58370,58807,58189,58370,60139,60604
2014-02-10,57664,55248,53904,53560,54472,56062,58694,63060,70398,74199,74404,73382,68681,71322,72029,71465,71657,70869,71115,69414,67377,65966,66289,67519
2014-02-11,63888,61000,59542,59258,59586,60973,63298,66461,71856,73982,73288,72075,67173,69613,70059,69444,69728,69363,70504,69452,67438,66147,66299,67236
2014-02-12,63605,60737,59268,58928,59369,60624,62824,65748,71365,73302,72666,71387,66645,69086,69989,69311,69409,68694,69235,68190,66802,65743,66086,67131
2014-02-13,63330,60542,59035,58660,59258,60503,62590,65389,71080,73371,72777,71473,66824,69466,70170,69694,69921,69069,69663,68669,66880,65534,65947,66838
2014-02-14,63094,60181,58631,58365,58886,60380,62403,65139,70120,72398,71793,70591,66263,68905,69504,68545,68465,67237,67751,67073,65517,64290,64896,65957
2014-02-15,62843,60272,58569,57916,58274,59021,59943,60084,61827,62553,62944,62270,58978,59431,59223,58239,57709,57048,59306,60001,59701,59680,61080,62182
2014-02-16,58797,56057,54513,54163,54550,55256,55354,54119,53259,52896,53369,52954,52064,52162,51757,51505,51927,53040,55792,56822,56501,57113,58622,58719
2014-02-17,55270,52524,51442,51379,52312,54040,56812,60512,67524,70900,70511,69951,65688,68374,69220,69138,69480,68752,68797,67584,65572,64145,64442,65166
2014-02-18,61065,58428,56948,56666,57507,59095,61302,63535,68991,71120,70852,70076,66186,68762,69510,69280,69361,68709,69273,68434,66479,65044,65075,65921
2014-02-19,62356,59688,58118,57825,58526,59736,61810,64452,69591,71872,71286,69965,65526,68042,68680,68012,68279,67310,68087,67216,65711,64814,65276,66186
2014-02-20,62588,60171,59030,58399,58966,60149,61966,64324,69296,71641,71382,70130,65312,67516,68152,67615,68042,67980,68924,67894,66284,64815,65000,66052
2014-02-21,62636,60233,59017,58867,59455,60638,61898,64725,69335,71428,71062,69625,64902,66756,67385,66593,66709,66076,67270,66766,65545,64312,64958,65891
2014-02-22,62067,59556,58242,57673,58078,58858,59670,59616,61532,62489,62750,61996,58585,59488,59289,58560,57785,57287,59226,59794,59579,59385,60760,61912
2014-02-23,58631,55972,54450,53992,54330,55015,55075,54092,52941,52386,52812,52352,51198,51559,51344,51257,51513,52612,55210,56182,56192,56629,58376,58406
2014-02-24,55304,52755,51549,51568,52524,54317,56660,60165,66752,69972,69816,68485,63697,65580,65997,65355,65913,65691,66458,66151,64466,63266,63524,64096
2014-02-25,60316,57665,56221,56011,56903,58362,60369,62647,67579,69583,68940,67281,62421,64414,64886,64201,64467,63914,65130,65013,63659,62572,62797,63724
2014-02-26,59477,56881,55469,55260,56004,57639,59532,61888,66944,69420,69256,68031,63308,65848,66532,65589,65453,64144,64470,63944,62828,61984,62696,63478
2014-02-27,59333,56721,55458,55203,55888,57412,59345,61183,65309,67342,66576,64880,60511,62873,63405,63000,63303,62921,64181,64152,62765,61878,62109,63015
2014-02-28,58855,56094,54906,54493,55394,56866,58986,60900,65228,67179,67059,65809,61668,63883,64592,64071,64218,63223,63642,63329,62337,61378,61595,62200
2014-03-01,58287,55584,54193,53731,54360,55227,55652,55215,55978,57033,57868,57822,55821,56398,56320,55948,55812,55509,56919,57416,57259,57393,58850,58829
2014-03-02,55306,52566,51002,50609,51308,52281,52697,51665,50594,50027,50642,50321,49636,49671,49375,49274,49673,50807,53585,55281,55441,55467,56807,56422
2014-03-03,53110,50714,49777,49936,51230,53409,56720,60668,66037,68575,68406,67109,62307,64244,64670,64263,64515,64839,66094,66625,64735,63755,64224,63821
2014-03-04,59580,56848,55762,55505,56389,58132,60594,63530,68122,69932,69547,68201,63388,65840,66789,66219,66251,66230,67181,67032,65123,63873,63999,63994
2014-03-05,59837,57123,55764,55584,56459,58213,60964,63972,68216,70162,69754,68651,63812,66038,66688,66480,66830,66896,68000,68154,66542,65277,65329,65271
2014-03-06,61270,58837,57506,57227,58113,59566,62051,65203,69603,71384,70940,69579,64793,67257,68159,67924,68441,68232,69164,69211,67022,65598,65797,65829
2014-03-07,61751,59323,57914,57626,58487,60042,62550,65432,69865,72167,71991,70849,65796,67792,68439,67739,67908,67853,68966,68767,66702,65219,65510,65873
2014-03-08,61957,59209,57583,56951,57445,58397,59230,59569,61080,62637,63537,63053,59573,60093,59794,58729,58272,57552,59239,60502,59977,59806,61193,61507
2014-03-09,58229,55414,53790,53216,53758,54663,54588,53572,52793,52550,53453,53164,52445,52562,52167,51837,52155,53123,55585,57216,57196,57436,58921,58998
2014-03-10,55929,53577,52414,52208,53389,55427,58475,62558,68323,71532,71629,70418,65395,67476,67796,67161,67589,67557,68845,69208,67467,65859,65965,65738
2014-03-11,61572,58957,57733,57391,58388,60063,62278,65336,69693,71830,71056,68983,64088,66218,66665,66052,66266,66240,67498,67888,66129,64656,64807,64523
2014-03-12,60177,57646,56392,56150,56903,58397,60604,63549,67929,70549,70836,70286,66037,68876,69843,69379,69640,68609,67796,66904,65207,63792,64111,63850
2014-03-13,59723,57107,55790,55474,56349,57967,60218,63399,68631,71414,71590,70340,66110,68781,69618,69297,69995,69528,69379,68776,66529,64882,65129,65172
2014-03-14,61064,58536,57134,56626,57423,59090,61316,63881,67520,69828,69475,67880,63323,65823,66293,65672,65956,65846,66784,67191,65604,64160,64471,64569
2014-03-15,60669,58264,56728,56266,56772,57887,58520,58888,60548,61464,61734,60822,57268,58125,57720,56839,56196,55379,56857,58317,57985,58245,59289,59317
2014-03-16,55703,53044,51487,51207,51606,52559,52457,51266,50264,49954,50481,50009,49087,49239,48703,48582,48953,49707,51883,53769,53950,54093,55367,54924
2014-03-17,51435,49072,47962,48068,49221,51493,54529,58369,63581,65809,65595,64281,59782,62007,62774,62473,63382,63842,64468,64562,62777,61447,61319,60646
2014-03-18,56067,53513,52273,52015,52731,54494,56958,59713,63779,65543,65222,64068,59653,61782,62311,61737,62188,62142,63280,64359,63074,61882,61805,60856
2014-03-19,56197,53815,52636,52379,53135,55204,57861,60380,64299,66641,66737,65941,61802,64009,64574,64147,64429,63714,64117,64735,63250,62250,62241,61563
2014-03-20,57191,54488,53163,52895,53863,55739,58020,61255,65655,67400,67159,66023,61764,64601,65560,65214,65649,65889,66645,67063,65115,63692,63715,63399
2014-03-21,58996,56375,55272,54827,55634,57570,59901,62327,65840,67809,67480,66366,61999,64269,64575,63768,63984,63474,64227,65513,64041,63218,63348,62992
2014-03-22,59166,56496,54995,54665,55508,56721,57682,57745,58805,59649,59838,58891,55732,56629,56439,55684,55008,54104,55487,57267,57297,57345,58276,58183
2014-03-23,54760,52193,50864,50568,51285,52456,52465,51342,50221,49898,50158,49747,48753,48913,48744,48615,48899,49487,51633,53756,54113,54353,55419,54684
2014-03-24,50923,48665,47685,47901,49207,51280,54235,57930,62653,64545,64449,63658,59287,61529,62727,62249,62692,62592,63315,64010,62480,61179,60946,59888
2014-03-25,55420,52813,51615,51377,52163,53953,56389,58989,62658,64360,64482,63854,60010,62393,63519,63467,63842,63669,63895,64054,62319,60917,60689,59790
2014-03-26,55381,52916,51614,51248,52113,53996,56345,58943,62668,64129,64149,63357,59176,61592,62310,61991,62087,61377,61409,62782,62072,61053,60823,59807
2014-03-27,55320,52843,51697,51483,52348,54163,56668,59071,62558,64011,63448,62394,58252,60991,61857,61535,61755,61315,62114,63268,62094,60916,60433,59234
2014-03-28,54880,52504,51408,51051,51803,53584,55839,58087,61113,62413,62283,61272,57578,60209,61291,61104,61148,60632,61011,61922,60639,59668,59258,58098
2014-03-29,53963,51494,50271,49827,50321,51720,52762,53561,55620,57321,58164,57973,55590,57076,57199,56509,55861,54891,55566,56282,55825,55676,55950,55276
2014-03-30,51370,48806,47422,46871,47510,48664,49210,48806,48418,48865,49294,48966,48057,48343,48178,47951,48332,48777,50302,52440,52768,52824,53354,52105
2014-03-31,48206,46294,45240,45216,46397,48587,51554,54931,59458,62129,62487,61464,57418,59781,60448,60182,60413,60236,60590,62133,60974,59853,59458,58405
2014-04-01,53828,51617,50754,50363,51341,53130,55575,57507,60117,61582,61610,60997,57156,59610,60719,60286,60617,60410,61062,62418,61399,60215,59679,58192
2014-04-02,53899,51624,50682,50424,51262,52960,55245,57415,60242,61890,61798,60854,57212,59664,60820,60349,60568,59982,60408,61772,61132,60207,59419,58142
2014-04-03,53715,51609,50656,50419,51105,52831,55119,57572,60971,62358,62282,61762,58134,61114,62085,62030,62799,62528,62652,63504,62227,61053,60780,60072
2014-04-04,55989,53532,52402,52042,52989,54588,56796,58883,61936,63390,63757,62759,58678,61225,61774,61455,61917,61680,62114,63256,62206,61083,61080,60298
2014-04-05,56048,53756,52525,51982,52756,54065,54911,54985,56071,57144,57527,57100,54396,55661,56081,55653,55276,54534,55313,56905,56956,56722,57269,57214
2014-04-06,54036,51406,50037,49567,50164,51251,51290,50013,48764,48668,49133,48874,48319,48569,48320,48127,48516,49303,50804,53502,54165,54043,54598,53694
2014-04-07,50152,47949,46882,46872,48176,50019,52825,56159,60811,63446,63722,62772,58622,60977,61635,61487,62000,61521,61981,63240,62008,60904,60723,59684
2014-04-08,55343,53232,51999,51686,52551,54332,56669,58519,61306,62861,62644,61789,57805,60537,61455,60945,61084,60789,61202,63010,62184,60826,60322,59247
2014-04-09,54862,52384,51419,51159,52221,53935,56163,58188,61720,63343,63210,62248,58192,60701,61606,61079,61492,60731,60640,62242,61523,60588,59925,58937
2014-04-10,54634,52332,51162,50875,51618,53250,55625,57850,61477,63345,63009,61586,57963,60727,61538,61397,61784,61322,61804,62926,61961,60845,60234,58989
2014-04-11,54635,52470,51320,50931,51743,53481,55753,58146,61764,63314,63151,62362,58150,60543,61482,60996,61062,60374,60616,61859,61089,59970,59646,58450
2014-04-12,54152,51845,50651,50247,50721,51943,52978,53733,55925,57528,57820,57308,54548,55652,55712,55032,54323,53314,53855,55238,55274,55159,55640,54950
2014-04-13,51151,48693,47331,46869,47451,48475,49121,48475,48167,48673,49199,48790,48117,48496,48380,48133,48145,48728,50049,52314,52836,52776,53026,51573
2014-04-14,48055,46310,45364,45268,46438,48484,51563,54476,58687,61060,61305,60896,57260,59891,60914,60675,61105,60488,60631,62272,61358,59780,59287,58050
2014-04-15,53595,51540,50518,50270,50944,52676,55068,57071,60324,61857,61850,61143,57452,60198,61160,60964,61119,60723,61128,62333,61306,60002,59198,57631
2014-04-16,53311,51272,50267,49726,50451,51903,54511,57245,60396,62159,62509,61829,58131,60946,61956,61393,61320,60330,60141,61580,60911,59916,59049,57530
2014-04-17,53264,51262,50337,49994,50652,52080,54669,57032,59857,61883,62020,61480,58389,61631,62935,62666,63056,62646,62816,63069,61932,60547,59705,58403
2014-04-18,53989,51788,50529,50138,50869,52290,54926,57692,61177,62775,62898,62269,58487,61060,61934,61559,61477,60467,60261,61296,60838,59604,59024,57766
2014-04-19,53755,51422,50131,49753,50234,51243,52398,53065,55160,56647,57447,57377,54738,55723,55535,54778,54115,53120,53582,55359,55795,55604,55678,54731
2014-04-20,50924,48408,47033,46738,47196,48089,48707,48099,47374,47702,48178,47787,47046,47592,47611,47700,47949,48310,49324,51868,52591,52457,52542,50963
2014-04-21,47388,45382,44374,44214,45338,47201,50203,53119,57691,60016,60309,60078,56502,59443,60588,60283,60740,60176,60212,61312,60652,59527,58665,57050
2014-04-22,52641,50728,49650,49295,50003,51343,53957,56133,59245,61401,61584,60665,56922,59702,60568,60377,60531,59811,60291,61699,60927,59680,58843,57648
2014-04-23,53076,51024,49916,49532,50198,51707,54148,55915,58960,60657,60966,60547,56945,59455,60453,60385,60443,59472,59131,60327,59864,58940,58093,56450
2014-04-24,52402,50442,49542,49313,49913,51333,53848,56030,58967,61103,61269,60592,57254,60106,61161,61072,61238,60361,60369,61546,60803,59353,58215,56603
2014-04-25,52676,50563,49544,49364,49898,51138,53655,55787,58844,60865,61336,60610,57207,60028,61030,60709,61166,60124,59487,60441,59967,58755,57681,56040
2014-04-26,52295,50187,49127,48612,48853,49540,50850,51532,53593,55200,55806,55635,53195,54555,54928,54167,53589,52423,52692,54219,54253,53974,53527,52313
